user_id;session_id;event_name;event_times;country;device_category;platform;product_cat;price;currency;referral_source;event_date;year
95b9f603-b46b-45fc-8881-0f6f9b2bd625;sid_2280;page_view;1,74E+20;Mexico;desktop;web;;;USD;paid_search;31/01/2025 6:38;2025
273218e5-e207-4155-a432-6d1f56c075bd;sid_2551;page_view;1,75E+20;Peru;mobile;android;;;USD;email;11/08/2025 21:45;2025
faf43ad2-9286-485d-89cd-e79c48d0198e;sid_2476;scroll;1,74E+20;Colombia;mobile;web;;;USD;paid_search;17/01/2025 17:39;2025
f98bd426-fc8b-4065-b775-ed60bb3cd2a9;sid_7020;view_item;1,71E+20;Peru;mobile;web;Sports;29.39;USD;organic;17/04/2024 11:20;2024
64dd2bde-38de-4ec6-b06e-7eef3df5f9b6;sid_2087;page_view;1,76E+20;Colombia;mobile;android;;;USD;email;6/09/2025 12:07;2025
5b79b581-3c82-454a-b42b-87e74c916641;sid_4514;scroll;1,72E+20;Uruguay;mobile;web;;;USD;email;29/05/2024 21:23;2024
e6554289-2ec2-4a4e-ad36-b6f640ad0027;sid_3211;page_view;1,72E+19;Colombia;mobile;web;;;USD;direct;7/05/2024 17:29;2024
273218e5-e207-4155-a432-6d1f56c075bd;sid_2553;page_view;1,75E+20;Peru;mobile;android;;;USD;email;7/05/2025 20:50;2025
01864c50-1c8f-41cd-9687-bfefd81628e0;sid_2102;add_shipping_info;1,76E+20;Mexico;mobile;ios;Sports;56.78;USD;social;18/09/2025 16:21;2025
07dd0e1f-ec91-4020-bf79-6cd93b37c1f0;sid_4524;session_start;1,75E+20;Mexico;desktop;android;;;USD;email;19/06/2025 20:48;2025
bad28977-7fb8-4b02-a4ad-12d019d0b32a;sid_1566;session_start;1,73E+20;Bolivia;mobile;android;;;USD;social;14/09/2024 0:30;2024
ada81d36-2a0e-4e89-9cb3-9e1b30eee42c;sid_3245;page_view;1,74E+20;Brazil;mobile;ios;;;USD;direct;29/03/2025 8:02;2025
5f993aa7-8e15-4673-83a3-16df5e8d03ed;sid_2356;select_item;1,76E+20;Argentina;mobile;web;Electronics;;USD;direct;22/10/2025 23:19;2025
ff02efa7-0d82-42d9-ab8c-84c8ee937f9b;sid_5697;scroll;1,73E+20;Argentina;mobile;web;;;USD;social;7/11/2024 22:11;2024
7dba3934-ffb7-4484-b0e3-a71f8a7c1ed3;sid_3085;session_start;1,76E+20;Brazil;mobile;ios;;;USD;paid_search;10/09/2025 13:17;2025
c6436a20-aa48-475f-a005-f56f5d76503e;sid_2933;page_view;1,75E+20;Chile;desktop;android;;;USD;organic;27/04/2025 15:40;2025
fcd31ac6-f0cc-4984-9bee-78b2323bd7f3;sid_1618;page_view;1,76E+20;Mexico;mobile;web;;;USD;organic;4/12/2025 1:32;2025
185e237a-c54e-4424-b635-8e3db44e2e31;sid_4572;user_engagement;1,73E+20;Chile;mobile;web;;;USD;organic;28/11/2024 16:55;2024
cd5510ab-938b-4765-b2d8-ac343524291a;sid_5679;page_view;1,75E+20;Colombia;tablet;ios;;;USD;direct;29/04/2025 11:34;2025
829406f5-5850-429a-bc71-f93877363cf1;sid_2487;first_visit;1,73E+20;Argentina;mobile;android;;;USD;paid_search;27/10/2024 16:02;2024
b39dd98c-7714-49e3-9467-18be6c693c61;sid_3234;page_view;1,74E+20;Mexico;mobile;web;;;USD;email;4/03/2025 21:05;2025
c0e45e2d-2a6f-450b-8748-776e25b8e838;sid_113;page_view;1,77E+20;Mexico;mobile;web;;;USD;direct;12/12/2025 18:54;2025
4b59da16-d616-475f-b075-5ebd41765604;sid_3446;page_view;1,73E+20;Colombia;mobile;web;;;USD;direct;19/10/2024 7:26;2024
